BinStart,BinEnd,AvgCurrent_mA
6179400,6179500,146.66666666666666
6179800,6179900,45.0
6179900,6180000,175.0
6180000,6180100,175.0
6180100,6180200,32.5
6180200,6180300,136.25
6180300,6180400,240.0
6180700,6180800,240.0
6181200,6181300,81.66666666666667
6181300,6181400,135.0
6181400,6181500,136.25
6181500,6181600,68.75
6181600,6181700,130.0
6182100,6182200,135.0
6182200,6182300,86.0
6182300,6182400,240.0
6182800,6182900,240.0
6183200,6183300,240.0
6183600,6183700,240.0
6184100,6184200,105.0
6184200,6184300,146.66666666666666
6184700,6184800,240.0
6185100,6185200,45.0
6185200,6185300,141.66666666666666
6185700,6185800,130.0
6185800,6185900,174.0
6185900,6186000,132.5
6186000,6186100,240.0
6186400,6186500,105.0
6186500,6186600,130.0
6186900,6187000,240.0
6187400,6187500,76.66666666666667
6187500,6187600,81.66666666666667
6187600,6187700,240.0
6188000,6188100,240.0
6188400,6188500,112.5
6188500,6188600,151.25
6189000,6189100,240.0
6189400,6189500,240.0
6189900,6190000,240.0
6190300,6190400,142.5
6190400,6190500,168.75
6190500,6190600,100.0
6190600,6190700,105.0
6190700,6190800,130.0
6191200,6191300,240.0
6191600,6191700,240.0
6192000,6192100,240.0
6192500,6192600,81.66666666666667
6192600,6192700,105.0
6192700,6192800,141.66666666666666
6193200,6193300,240.0
6193600,6193700,130.0
6193700,6193800,141.66666666666666
6194200,6194300,135.0
6194300,6194400,177.0
6194400,6194500,175.0
6194500,6194600,100.0
6194600,6194700,138.75
6194700,6194800,130.0
6195100,6195200,45.0
6195200,6195300,116.66666666666667
6195300,6195400,240.0
6195700,6195800,240.0
6196100,6196200,105.0
6196200,6196300,130.0
6196700,6196800,240.0
6197200,6197300,135.0
6197300,6197400,151.25
6197800,6197900,45.0
6197900,6198000,146.66666666666666
6198400,6198500,32.5
6198500,6198600,240.0
6198900,6199000,45.0
6199000,6199100,172.5
6199100,6199200,98.75
6199200,6199300,62.5
6199300,6199400,240.0
6199700,6199800,135.0
6199800,6199900,92.5
6199900,6200000,240.0
6200300,6200400,240.0
6200800,6200900,240.0
6201200,6201300,138.75
6201300,6201400,175.0
6201400,6201500,171.0
6201500,6201600,100.0
6201600,6201700,240.0
6202000,6202100,240.0
6202400,6202500,240.0
6202900,6203000,240.0
6203300,6203400,240.0
6203800,6203900,130.0
6203900,6204000,126.66666666666667
6204000,6204100,81.66666666666667
6204100,6204200,32.5
6204200,6204300,240.0
6204600,6204700,240.0
6205000,6205100,240.0
6205500,6205600,130.0
6206000,6206100,130.0
6206100,6206200,81.66666666666667
6206200,6206300,81.66666666666667
6206300,6206400,130.0
6206800,6206900,240.0
6207200,6207300,240.0
6207700,6207800,105.0
6207800,6207900,76.66666666666667
6207900,6208000,141.66666666666666
6208300,6208400,240.0
6208800,6208900,112.5
6208900,6209000,175.0
6209000,6209100,32.5
6209100,6209200,146.66666666666666
6209600,6209700,240.0
6210000,6210100,112.5
6210100,6210200,130.0
6210600,6210700,240.0
6211000,6211100,112.5
6211100,6211200,100.0
6211200,6211300,112.0
6211300,6211400,150.0
6211400,6211500,100.0
6211500,6211600,106.25
6211600,6211700,112.5
6211700,6211800,165.0
6211800,6211900,62.5
6211900,6212000,240.0
6212300,6212400,240.0
6212800,6212900,106.25
6212900,6213000,240.0
6213300,6213400,142.5
6213400,6213500,154.0
6213900,6214000,145.0
6214000,6214100,136.25
6214100,6214200,240.0
6214500,6214600,240.0
6214900,6215000,240.0
6215400,6215500,240.0
6215800,6215900,240.0
6216300,6216400,240.0
6216700,6216800,45.0
6216800,6216900,146.66666666666666
6217300,6217400,106.25
6217400,6217500,240.0
6217900,6218000,106.25
6218000,6218100,76.66666666666667
6218100,6218200,240.0
6218500,6218600,240.0
6219000,6219100,240.0
6219400,6219500,240.0
6219900,6220000,240.0
6220300,6220400,105.0
6220400,6220500,106.25
6220500,6220600,81.66666666666667
6220600,6220700,20.0
6220700,6220800,240.0
6221200,6221300,240.0
6221600,6221700,240.0
6222000,6222100,45.0
6222100,6222200,81.66666666666667
6222200,6222300,175.0
6222300,6222400,121.66666666666667
6222400,6222500,240.0
6222800,6222900,105.0
6222900,6223000,130.0
6223300,6223400,45.0
6223400,6223500,116.66666666666667
6223500,6223600,240.0
6223900,6224000,45.0
6224000,6224100,151.25
6224500,6224600,240.0
6224900,6225000,45.0
6225000,6225100,121.66666666666667
6225100,6225200,240.0
6225500,6225600,240.0
6225900,6226000,240.0
6226300,6226400,45.0
6226400,6226500,116.66666666666667
6226500,6226600,130.0
6226600,6226700,180.0
6226700,6226800,180.0
6226800,6226900,136.25
6226900,6227000,240.0
6227300,6227400,105.0
6227400,6227500,171.0
6227500,6227600,32.5
6227600,6227700,175.0
6227700,6227800,177.0
6227800,6227900,168.75
6227900,6228000,174.0
6228000,6228100,76.66666666666667
6228100,6228200,141.66666666666666
6228600,6228700,240.0
6229000,6229100,240.0
6229400,6229500,45.0
6229500,6229600,112.0
6229600,6229700,141.66666666666666
6230100,6230200,76.66666666666667
6230200,6230300,142.5
6230300,6230400,170.0
6230400,6230500,157.0
6230900,6231000,130.0
6231000,6231100,28.333333333333332
6231100,6231200,240.0
6231500,6231600,112.5
6231600,6231700,102.5
6231700,6231800,130.0
6232200,6232300,36.666666666666664
6232300,6232400,176.25
6232400,6232500,98.75
6232500,6232600,174.0
6232600,6232700,151.25
6233100,6233200,240.0
6233500,6233600,130.0
6233600,6233700,81.66666666666667
6233700,6233800,165.0
6233800,6233900,81.66666666666667
6233900,6234000,172.5
6234000,6234100,81.66666666666667
6234100,6234200,172.5
6234200,6234300,146.66666666666666
6234600,6234700,45.0
6234700,6234800,177.0
6234800,6234900,129.28571428571428
6234900,6235000,76.66666666666667
6235000,6235100,172.5
6235100,6235200,116.66666666666667
6235200,6235300,240.0
6235600,6235700,130.0
6235700,6235800,130.0
6236100,6236200,112.5
6236200,6236300,146.66666666666666
6236700,6236800,240.0
6237100,6237200,240.0
6237600,6237700,240.0
6238000,6238100,240.0
6238400,6238500,240.0
6238900,6239000,240.0
6239300,6239400,112.5
6239400,6239500,92.5
6239500,6239600,112.5
6239600,6239700,172.5
6239700,6239800,81.66666666666667
6239800,6239900,130.0
6240200,6240300,45.0
6240300,6240400,92.5
6240400,6240500,105.0
6240500,6240600,130.0
6240900,6241000,105.0
6241000,6241100,176.25
6241100,6241200,130.0
6241500,6241600,45.0
6241600,6241700,121.66666666666667
6241700,6241800,68.75
6241800,6241900,136.0
6241900,6242000,138.75
6242000,6242100,170.0
6242100,6242200,175.0
6242200,6242300,180.0
6242300,6242400,146.66666666666666
6242800,6242900,105.0
6242900,6243000,126.66666666666667
6243000,6243100,32.5
6243100,6243200,135.0
6243200,6243300,98.75
6243300,6243400,76.66666666666667
6243400,6243500,172.5
6243500,6243600,175.0
6243600,6243700,32.5
6243700,6243800,146.66666666666666
6244100,6244200,45.0
6244200,6244300,141.66666666666666
6244700,6244800,147.5
6244800,6244900,146.66666666666666
6245200,6245300,45.0
6245300,6245400,100.0
6245400,6245500,130.0
6245500,6245600,157.0
6246100,6246200,152.5
6246200,6246300,81.66666666666667
6246300,6246400,165.0
6246400,6246500,136.0
6246500,6246600,81.66666666666667
6246600,6246700,240.0
6247000,6247100,45.0
6247100,6247200,76.66666666666667
6247200,6247300,174.0
6247300,6247400,140.0
6247400,6247500,147.0
6247500,6247600,76.66666666666667
6247600,6247700,165.0
6247700,6247800,130.0
6248100,6248200,105.0
6248200,6248300,151.25
6248700,6248800,240.0
6249100,6249200,112.5
6249200,6249300,76.66666666666667
6249300,6249400,141.66666666666666
6249800,6249900,135.0
6249900,6250000,130.0
6250300,6250400,45.0
6250400,6250500,145.0
6250500,6250600,135.0
6250600,6250700,81.66666666666667
6250700,6250800,168.75
6250800,6250900,172.5
6250900,6251000,141.66666666666666
6251300,6251400,240.0
6251700,6251800,45.0
6251800,6251900,76.66666666666667
6251900,6252000,76.66666666666667
6252000,6252100,172.5
6252100,6252200,165.0
6252200,6252300,81.66666666666667
6252300,6252400,115.0
6252400,6252500,168.75
6252500,6252600,81.66666666666667
6252600,6252700,177.5
6252700,6252800,151.25
6253200,6253300,112.5
6253300,6253400,176.25
6253400,6253500,106.25
6253500,6253600,130.0
6253900,6254000,105.0
6254000,6254100,168.75
6254100,6254200,92.5
6254200,6254300,102.5
6254300,6254400,76.66666666666667
6254400,6254500,240.0
6254800,6254900,45.0
6254900,6255000,172.5
6255000,6255100,100.0
6255100,6255200,240.0
6255500,6255600,105.0
6255600,6255700,168.0
6255700,6255800,81.66666666666667
6255800,6255900,106.25
6255900,6256000,168.75
6256000,6256100,102.5
6256100,6256200,140.0
6256200,6256300,240.0
6256600,6256700,146.25
6256700,6256800,132.5
6256800,6256900,105.0
6256900,6257000,168.75
6257000,6257100,146.66666666666666
6257500,6257600,76.66666666666667
6257600,6257700,32.5
6257700,6257800,240.0
6258100,6258200,240.0
6258600,6258700,240.0
6259000,6259100,105.0
6259100,6259200,136.25
6259200,6259300,240.0
6259600,6259700,45.0
6259700,6259800,172.5
6259800,6259900,132.5
6259900,6260000,240.0
6260300,6260400,240.0
6260800,6260900,105.0
6260900,6261000,32.5
6261000,6261100,174.0
6261100,6261200,180.0
6261200,6261300,126.66666666666667
6261300,6261400,240.0
6261700,6261800,240.0
6262100,6262200,240.0
6262600,6262700,112.5
6262700,6262800,151.25
6263200,6263300,240.0
6263600,6263700,105.0
6263700,6263800,20.0
6263800,6263900,112.5
6263900,6264000,142.0
6264000,6264100,105.0
6264100,6264200,81.66666666666667
6264200,6264300,76.66666666666667
6264300,6264400,130.0
6264700,6264800,240.0
6265200,6265300,105.0
6265300,6265400,176.25
6265400,6265500,165.0
6265500,6265600,180.0
6265600,6265700,76.66666666666667
6265700,6265800,126.66666666666667
6265800,6265900,240.0
6266200,6266300,45.0
6266300,6266400,106.25
6266400,6266500,175.0
6266500,6266600,172.5
6266600,6266700,155.0
6267100,6267200,240.0
6267500,6267600,240.0
6267900,6268000,45.0
6268000,6268100,155.0
6268400,6268500,240.0
6268900,6269000,130.0
6269000,6269100,168.0
6269100,6269200,168.75
6269200,6269300,116.66666666666667
6269300,6269400,240.0
6269700,6269800,76.66666666666667
6269800,6269900,130.0
6269900,6270000,121.0
6270000,6270100,172.5
6270100,6270200,145.0
6270200,6270300,240.0
6270600,6270700,240.0
6271000,6271100,240.0
6271500,6271600,240.0
6271900,6272000,240.0
6272300,6272400,240.0
6272700,6272800,240.0
6273200,6273300,130.0
6273300,6273400,176.25
6273400,6273500,140.0
6273500,6273600,45.0
6273600,6273700,175.0
6273700,6273800,146.66666666666666
6274100,6274200,45.0
6274200,6274300,174.0
6274300,6274400,177.0
6274400,6274500,132.5
6274500,6274600,102.5
6274600,6274700,240.0
6275000,6275100,112.5
6275100,6275200,102.5
6275200,6275300,121.0
6275300,6275400,101.0
6275800,6275900,240.0
6276200,6276300,240.0
6276700,6276800,240.0
6277100,6277200,240.0
6277600,6277700,135.0
6277700,6277800,130.0
6278200,6278300,240.0
6278600,6278700,240.0
6279100,6279200,135.0
6279200,6279300,130.0
6279600,6279700,240.0
6280000,6280100,45.0
6280100,6280200,180.0
6280200,6280300,130.0
6280600,6280700,45.0
6280700,6280800,136.25
6280800,6280900,81.66666666666667
6280900,6281000,240.0
6281300,6281400,240.0
6281800,6281900,240.0
6282300,6282400,138.75
6282400,6282500,140.0
6282500,6282600,240.0
6282900,6283000,240.0
6283300,6283400,112.5
6283400,6283500,130.0
6283800,6283900,240.0
6284300,6284400,240.0
6284700,6284800,135.0
6284800,6284900,146.66666666666666
6285300,6285400,138.75
6285400,6285500,172.5
6285500,6285600,118.0
6285600,6285700,121.66666666666667
6285700,6285800,102.5
6285800,6285900,240.0
6286200,6286300,240.0
6286700,6286800,125.0
6286800,6286900,148.0
6286900,6287000,153.0
6287000,6287100,141.66666666666666
6287500,6287600,101.66666666666667
6287900,6288000,240.0
6288400,6288500,240.0
6288900,6289000,240.0
6289300,6289400,105.0
6289400,6289500,147.5
6289900,6290000,45.0
6290000,6290100,170.0
6290100,6290200,98.75
6290200,6290300,81.66666666666667
6290300,6290400,32.5
6290400,6290500,147.5
6290900,6291000,144.0
6291000,6291100,32.5
6291100,6291200,180.0
6291200,6291300,100.0
6291300,6291400,240.0
6291700,6291800,45.0
6291800,6291900,165.0
6291900,6292000,76.66666666666667
6292000,6292100,177.5
6292100,6292200,168.0
6292200,6292300,168.75
6292300,6292400,32.5
6292400,6292500,130.0
6292900,6293000,240.0
6293300,6293400,240.0
6293700,6293800,240.0
6294100,6294200,240.0
6294600,6294700,240.0
6295000,6295100,240.0
6295500,6295600,240.0
6295900,6296000,240.0
6296300,6296400,45.0
6296400,6296500,141.66666666666666
6296900,6297000,240.0
6297400,6297500,240.0
6297800,6297900,32.5
6297900,6298000,76.66666666666667
6298000,6298100,240.0
6298400,6298500,240.0
6298900,6299000,112.5
6299000,6299100,177.0
6299100,6299200,141.66666666666666
6299500,6299600,240.0
6300000,6300100,240.0
6300400,6300500,105.0
6300500,6300600,172.5
6300600,6300700,106.25
6300700,6300800,170.0
6300800,6300900,177.0
6300900,6301000,146.66666666666666
6301400,6301500,32.5
6301500,6301600,240.0
6301900,6302000,45.0
6302000,6302100,155.0
6302500,6302600,138.75
6302600,6302700,151.25
6303100,6303200,240.0
6303500,6303600,240.0
6303900,6304000,240.0
6304300,6304400,240.0
6304800,6304900,240.0
6305300,6305400,240.0
6305700,6305800,112.5
6305800,6305900,130.0
6306200,6306300,45.0
6306300,6306400,151.25
6306800,6306900,105.0
6306900,6307000,136.0
6307000,6307100,240.0
6307400,6307500,240.0
6307900,6308000,102.5
6308000,6308100,240.0
6308400,6308500,240.0
6308800,6308900,240.0
6309200,6309300,45.0
6309300,6309400,130.0
6309700,6309800,45.0
6309800,6309900,141.66666666666666
6310300,6310400,101.66666666666667
6310800,6310900,240.0
6311200,6311300,45.0
6311300,6311400,141.66666666666666
6311800,6311900,240.0
6312200,6312300,32.5
6312300,6312400,240.0
6312700,6312800,240.0
6313100,6313200,240.0
6313600,6313700,125.0
6313700,6313800,130.0
6314200,6314300,240.0
6314600,6314700,45.0
6314700,6314800,76.66666666666667
6314800,6314900,175.0
6314900,6315000,81.66666666666667
6315000,6315100,175.0
6315100,6315200,172.5
6315200,6315300,142.0
6315300,6315400,240.0
6315700,6315800,240.0
6316100,6316200,240.0
6316600,6316700,240.0
6317000,6317100,240.0
6317500,6317600,240.0
6318000,6318100,240.0
6318400,6318500,240.0
6318900,6319000,138.75
6319000,6319100,140.0
6319100,6319200,135.0
6319200,6319300,121.0
6319300,6319400,168.0
6319400,6319500,139.0
6319500,6319600,135.0
6319600,6319700,130.0
6320100,6320200,32.5
6320200,6320300,98.75
6320300,6320400,240.0
6320800,6320900,240.0
6321200,6321300,240.0
6321600,6321700,135.0
6321700,6321800,146.66666666666666
6322200,6322300,121.25
6322700,6322800,240.0
6323200,6323300,138.75
6323300,6323400,167.5
6323400,6323500,81.66666666666667
6323500,6323600,28.333333333333332
6323600,6323700,117.5
6324100,6324200,117.5
6324600,6324700,240.0
6325000,6325100,240.0
6325400,6325500,240.0
6325900,6326000,240.0
6326300,6326400,45.0
6326400,6326500,76.66666666666667
6326500,6326600,180.0
6326600,6326700,130.0
6327100,6327200,130.0
6327600,6327700,240.0
6328000,6328100,240.0
6328400,6328500,45.0
6328500,6328600,146.66666666666666
6328900,6329000,240.0
6329400,6329500,240.0
6329800,6329900,240.0
6330200,6330300,240.0
6330700,6330800,240.0
6331100,6331200,240.0
6331500,6331600,45.0
6331600,6331700,177.5
6331700,6331800,130.0
6332200,6332300,240.0
6332600,6332700,240.0
6333100,6333200,125.0
6333200,6333300,136.25
6333300,6333400,32.5
6333400,6333500,240.0
6333800,6333900,240.0
6334300,6334400,135.0
6334400,6334500,146.66666666666666
6334900,6335000,240.0
6335300,6335400,240.0
6335800,6335900,101.66666666666667
6336300,6336400,76.66666666666667
6336400,6336500,142.5
6336500,6336600,165.0
6336600,6336700,106.25
6336700,6336800,102.5
6336800,6336900,175.0
6336900,6337000,130.0
6337300,6337400,45.0
6337400,6337500,100.0
6337500,6337600,138.75
6337600,6337700,130.0
6338100,6338200,240.0
6338500,6338600,81.66666666666667
6338600,6338700,240.0
6339000,6339100,240.0
6339500,6339600,138.75
6339600,6339700,98.75
6339700,6339800,92.5
6339800,6339900,240.0
6340200,6340300,240.0
6340600,6340700,240.0
6341100,6341200,81.66666666666667
6341200,6341300,240.0
6341600,6341700,45.0
6341700,6341800,151.25
6342100,6342200,240.0
6342600,6342700,240.0
6343000,6343100,130.0
6343100,6343200,170.0
6343200,6343300,130.0
6343600,6343700,240.0
6344100,6344200,135.0
6344200,6344300,132.5
6344300,6344400,146.25
6344400,6344500,175.0
6344500,6344600,180.0
6344600,6344700,168.75
6344700,6344800,177.85714285714286
6344800,6344900,76.66666666666667
6344900,6345000,175.0
6345000,6345100,171.0
6345100,6345200,177.0
6345200,6345300,76.66666666666667
6345300,6345400,76.66666666666667
6345400,6345500,165.0
6345500,6345600,106.25
6345600,6345700,76.66666666666667
6345700,6345800,141.66666666666666
6346100,6346200,45.0
6346200,6346300,177.0
6346300,6346400,81.66666666666667
6346400,6346500,171.0
6346500,6346600,151.25
6347000,6347100,112.5
6347100,6347200,165.0
6347200,6347300,130.0
6347800,6347900,240.0
6348200,6348300,240.0
6348600,6348700,45.0
6348700,6348800,102.5
6348800,6348900,175.0
6348900,6349000,171.0
6349000,6349100,177.0
6349100,6349200,130.0
6349500,6349600,45.0
6349600,6349700,142.0
6349700,6349800,45.0
6349800,6349900,180.0
6349900,6350000,28.333333333333332
