Start,End,State,Label
7004929,7004948,ACTIVE,Row 0
7004948,7004970,READING,
7004970,7004996,PRECHARGING,
7004996,7005045,ACTIVE,Row 0
7005045,7005063,READING,
7005063,7005083,PRECHARGING,
7005083,7006386,REFRESHING,
7006386,7006426,ACTIVE,Row 0
7006426,7006448,WRITING,
7006448,7006491,PRECHARGING,
7006491,7006529,ACTIVE,Row 0
7006529,7006557,READING,
7006557,7006572,WRITING,
7006572,7006721,READING,
7006721,7006762,PRECHARGING,
7006762,7007200,REFRESHING,
7007200,7007242,ACTIVE,Row 0
7007242,7007260,WRITING,
7007260,7007292,READING,
7007292,7007371,WRITING,
7007371,7007421,READING,
7007421,7007463,PRECHARGING,
7007463,7007891,REFRESHING,
7007891,7007909,ACTIVE,Row 0
7007909,7007943,READING,
7007943,7007982,WRITING,
7007982,7008006,READING,
7008006,7008026,WRITING,
7008026,7008093,READING,
7008093,7008127,PRECHARGING,
7008127,7008154,ACTIVE,Row 0
7008154,7008170,WRITING,
7008170,7008232,READING,
7008232,7008257,PRECHARGING,
7008257,7008308,ACTIVE,Row 0
7008308,7008342,READING,
7008342,7008382,WRITING,
7008382,7008412,READING,
7008412,7008430,PRECHARGING,
7008430,7008487,ACTIVE,Row 0
7008487,7008509,READING,
7008509,7008523,WRITING,
7008523,7008559,READING,
7008559,7008592,PRECHARGING,
7008592,7008631,ACTIVE,Row 0
7008631,7008649,WRITING,
7008649,7008709,READING,
7008709,7008729,PRECHARGING,
7008729,7008746,ACTIVE,Row 0
7008746,7008764,WRITING,
7008764,7008852,READING,
7008852,7008890,WRITING,
7008890,7008931,PRECHARGING,
7008931,7009819,REFRESHING,
7009819,7009863,ACTIVE,Row 0
7009863,7009886,PRECHARGING,
7009886,7010755,REFRESHING,
7010755,7010775,ACTIVE,Row 0
7010775,7010800,READING,
7010800,7010927,WRITING,
7010927,7010969,READING,
7010969,7011011,PRECHARGING,
7011011,7011064,ACTIVE,Row 0
7011064,7011081,PRECHARGING,
7011081,7011121,ACTIVE,Row 0
7011121,7011146,READING,
7011146,7011170,WRITING,
7011170,7011267,READING,
7011267,7011303,PRECHARGING,
7011303,7011348,ACTIVE,Row 0
7011348,7011359,WRITING,
7011359,7011455,READING,
7011455,7011481,PRECHARGING,
7011481,7011523,ACTIVE,Row 0
7011523,7011620,WRITING,
7011620,7011660,READING,
7011660,7011743,WRITING,
7011743,7011789,READING,
7011789,7011812,PRECHARGING,
7011812,7011850,ACTIVE,Row 0
7011850,7011868,WRITING,
7011868,7011902,READING,
7011902,7011948,PRECHARGING,
7011948,7012818,REFRESHING,
7012818,7012845,ACTIVE,Row 0
7012845,7012870,WRITING,
7012870,7012888,PRECHARGING,
7012888,7012920,ACTIVE,Row 0
7012920,7012937,READING,
7012937,7012970,PRECHARGING,
7012970,7013398,REFRESHING,
7013398,7013433,ACTIVE,Row 0
7013433,7013460,WRITING,
7013460,7013491,READING,
7013491,7013516,WRITING,
7013516,7013535,READING,
7013535,7013553,WRITING,
7013553,7013592,PRECHARGING,
7013592,7013648,ACTIVE,Row 0
7013648,7013667,WRITING,
7013667,7013731,PRECHARGING,
7013731,7013765,ACTIVE,Row 0
7013765,7013800,READING,
7013800,7013821,PRECHARGING,
7013821,7013854,ACTIVE,Row 0
7013854,7013888,WRITING,
7013888,7013918,READING,
7013918,7013964,PRECHARGING,
7013964,7014386,REFRESHING,
7014386,7014437,ACTIVE,Row 0
7014437,7014464,WRITING,
7014464,7014540,READING,
7014540,7014615,WRITING,
7014615,7014652,READING,
7014652,7014768,WRITING,
7014768,7014798,PRECHARGING,
7014798,7014835,ACTIVE,Row 0
7014835,7014892,READING,
7014892,7014930,PRECHARGING,
7014930,7014972,ACTIVE,Row 0
7014972,7015052,WRITING,
7015052,7015127,READING,
7015127,7015177,PRECHARGING,
7015177,7015198,ACTIVE,Row 0
7015198,7015296,READING,
7015296,7015315,WRITING,
7015315,7015344,READING,
7015344,7015368,WRITING,
7015368,7015406,PRECHARGING,
7015406,7015454,ACTIVE,Row 0
7015454,7015484,READING,
7015484,7015565,WRITING,
7015565,7015598,PRECHARGING,
7015598,7016496,REFRESHING,
7016496,7016549,ACTIVE,Row 0
7016549,7016618,WRITING,
7016618,7016660,READING,
7016660,7016709,WRITING,
7016709,7016727,READING,
7016727,7016738,WRITING,
7016738,7016802,READING,
7016802,7016858,WRITING,
7016858,7016916,READING,
7016916,7016940,PRECHARGING,
7016940,7017375,REFRESHING,
7017375,7017400,ACTIVE,Row 0
7017400,7017499,WRITING,
7017499,7017522,PRECHARGING,
7017522,7017557,ACTIVE,Row 0
7017557,7017576,READING,
7017576,7017679,WRITING,
7017679,7017696,PRECHARGING,
7017696,7017713,ACTIVE,Row 0
